Id,Sales
166,7912.54132027682
167,7307.699416994553
168,5913.278681114729
169,4776.542343477022
170,6741.6407113334
171,7829.695678816019
172,6754.48304178752
173,7259.4324754262725
174,7351.412544389733
175,7642.465406179311
176,8025.989012403178
177,7875.408408452494
178,6908.78034053017
179,7440.460823477403
180,8118.192592730849
181,7810.218087869851
182,8521.068091560723
183,7115.043235691799
184,7303.325129903016
185,6922.078042316187
186,7566.135556778117
187,5913.278681114729
188,7642.667231851506
189,7143.731283070843
190,10007.186215574002
191,8261.012052066215
192,7898.791645093199
193,7619.652701303607
194,18557.206296450113
195,11669.001270548
196,7184.3062180973475
197,4179.217929816997
198,7558.0754744873475
199,10884.873132385863
200,7789.738916526871
201,11043.302506428528
202,14054.939282312991
203,4782.534721315831
204,6838.065093315617
205,7706.329897494549
206,7033.790339354005
207,10369.913560329262
208,7855.809050153161
209,7820.36064513698
210,4808.693839683926
211,7981.786191307357
212,7820.36064513698
213,7717.116307927505
214,8474.46244638097
215,7300.971345185
216,7114.541297432406
217,7624.20249549684
218,6400.894777889742
219,7364.027882506465
220,7970.308216718247
221,6758.001188937121
222,7101.360353849301
223,7964.459280197951
224,7358.120202060942
225,5786.926272864932
226,7281.462120326884
227,7155.8717016870905
228,7882.014104046052
229,6859.004906693806
230,7618.472131767173
231,7033.790339354005
232,5137.416565567977
233,7580.6185043974965
234,8246.07720037568
235,5640.197822129782
236,6798.734185987492
237,8682.47555276642
238,7820.36064513698
239,9013.624807005632
240,7363.8301728499355
241,7700.277144153013
242,6141.666573009649
243,6676.822705424236
244,8957.408057626262
245,7571.373176273363
246,7215.219135661817
247,14979.307189161173
248,7416.041630557893
249,7413.222880966325
250,6998.2412879145795
251,5469.441709997229
252,6773.199882303821
253,6519.803912552581
254,7808.610207973487
255,8026.143156363242
256,5708.706350394732
257,16258.761348285569
258,14795.691263159444
259,7061.483543195771
260,8115.27941863344
261,5316.686376981471
262,7931.757473574006
263,8556.807024370468
264,8849.83270299552
265,8128.184654573212
266,8556.651626961408
267,5425.714886112304
268,7931.757473574006
269,7548.560471397657
270,8184.605753330586
271,7479.186828996047
272,7440.075861495369
273,7229.878127194761
274,5709.671011615243
275,8259.273458087433
276,8367.440487618776
277,6885.967635654463
278,8019.295319614598
279,7866.772864281633
280,10066.743243484972
281,6513.215792123182
282,6574.622391159085
283,7961.15854707087
284,9845.994855707306
285,7186.152004902778
286,8065.410971374994
287,8146.189042070947
288,9867.463658477202
289,7255.669809884181
290,8732.400458733857
291,7664.761365254006
292,7805.776581366198
293,14035.377620178575
294,18966.722836805846
295,7996.135768145389
296,8424.545848420848
297,9810.53377625295
298,8622.015170988574
299,8437.404108201008
300,6494.727994476287
301,8219.095723999302
302,8141.155157870838
303,8168.31905981707
304,7186.152004902778
305,6656.562664177203
306,5889.358919214537
307,6136.01561771569
308,8367.440487618776
309,5316.686376981471
310,6721.714606453013
311,7193.939456515691
312,6931.323370440317
313,7017.13482116085
314,6199.877057062605
315,7132.139618284974
316,8126.584291638087
317,7278.482514759888
318,7915.136497032732
319,6311.583324576918
320,7684.589317625651
321,8367.440487618776
322,8133.807403337129
323,6721.714606453013
324,5010.510351316747
325,7548.560471397657
326,7448.084905889414
327,7925.131240524439
328,7631.606850948849
329,6669.421838317339
330,8779.145984634768
331,6629.543768171787
332,5667.218843135134
333,7879.219447396426
334,7903.732842329468
335,9445.709199069503
336,7879.219447396426
337,9962.762045372283
338,8060.555109733939
339,6664.599936537252
340,7255.467730872766
341,6297.494494796301
342,8075.656620495242
343,6117.346659191152
344,9089.026642664785
345,7872.426808777913
346,12682.04090149882
347,9821.345010420819
348,6823.379342772664
349,5881.346758599565
350,7865.578972029268
351,7872.426808777913
352,7887.698687829178
353,5564.3002574515995
354,7865.578972029268
355,10471.230180134267
356,5958.225381435689
357,7865.578972029268
358,7865.578972029268
359,7865.578972029268
360,7872.426808777913
361,7872.426808777913
362,12869.99921249302
363,6919.156107843704
364,7872.426808777913
365,5594.043556198411
366,7038.7170210226195
367,6731.682965167223
368,5934.125634330653
369,7872.426808777913
370,7255.669809884181
371,5521.83732441396
372,7972.7285047833775
373,6711.6399125128155
374,8085.534805940976
375,7255.669809884181
376,7972.7285047833775
377,6737.072392439279
378,7942.702958460684
379,8049.100917088701
380,8030.225605413346
381,5733.9301723146355
382,5355.445615628132
383,8105.557110502103
384,11873.590415819239
385,8347.077688535921
386,5745.56344716461
387,8528.887233088819
388,8023.582506221968
389,7954.3544386032845
390,7949.5507952093285
391,7865.578972029268
392,7395.759656287891
393,5316.686376981471
394,7185.241781067622
395,7287.727842884021
396,6692.4542042834555
397,7865.578972029268
398,7571.373176273363
399,6652.628453564592
400,4507.0566834699375
401,6189.181745313267
402,7571.373176273363
403,7968.182267834105
404,7872.426808777913
405,8088.762887205713
406,7872.426808777913
407,7865.578972029268
408,7865.578972029268
409,8358.66089727321
410,7865.578972029268
411,7784.965302842479
412,7865.578972029268
413,7643.9236955576525
414,5906.331235772182
415,8239.927839213236
416,8823.850278724536
417,7000.96565364071
418,8185.952554978159
419,6843.243502695597
420,8335.262453308049
421,11274.901228275665
422,6934.652311497551
423,7872.426808777913
424,7384.9834064172255
425,8370.357414781662
426,7591.312065678074
427,7974.958164486456
428,6922.078042316187
429,8374.020258479248
430,5704.279493275104
431,5286.635593749234
432,7872.426808777913
433,7865.578972029268
434,8466.787266367168
435,7440.560984331213
436,5368.038953728105
437,8013.836500749491
438,5521.83732441396
439,7156.875962150709
440,5477.148968995071
441,7026.672549658079
442,7770.087704981267
443,8016.734669473324
444,5703.959118641852
445,7865.578972029268
446,6714.767161110467
447,5945.783193106699
448,7186.152004902778
449,7872.426808777913
450,10198.519946905717
451,7964.065654048791
452,7727.060804798588
453,6636.038432001605
454,7923.523749787893
455,13990.78989133549
456,7247.450384824603
457,7872.426808777913
458,5715.249959810603
459,5723.224481788601
460,7255.669809884181
461,7384.9834064172255
462,7872.426808777913
463,5431.581397776004
464,6366.554598919442
465,8046.034088546577
466,7571.373176273363
467,6905.962101322307
468,7016.145162425938
469,7186.152004902778
470,8016.734669473324
471,8098.024237510556
472,5923.769683945333
473,7643.6581737475235
474,8442.799695620479
475,7747.987614746499
476,7865.578972029268
477,7344.176415535739
478,8043.079548684199
479,6964.408869214273
480,7865.578972029268
481,7571.373176273363
482,7872.426808777913
483,7156.875962150709
484,7872.426808777913
485,7384.9834064172255
486,8037.705129468208
487,7255.669809884181
488,7872.426808777913
489,7451.790632252065
490,6714.767161110467
491,7928.919866218572
492,7865.578972029268
493,7865.578972029268
494,7865.578972029268
495,6447.960767722903
496,6697.840995620399
497,8532.70391315502
498,6922.078042316187
499,10714.833311312332
500,7006.6508100587935
501,7186.152004902778
502,6599.488959634688
503,7767.078369822747
504,8083.680264924563
505,8208.355576244881
506,6386.183357877387
507,6667.49275026708
508,8182.662975096214
509,8135.803391215908
510,5612.906729942091
511,7994.686899248061
512,8294.418729241872
513,7865.578972029268
514,9590.406786665784
515,7336.771837911781
516,7872.426808777913
517,5590.744908302317
518,6708.25422862428
519,6276.860150881355
520,7123.39140590291
521,8518.848310064433
522,5404.230520664486
523,8112.404947250748
524,9255.960679497284
525,8016.6836186072915
526,5555.622507639255
527,4192.588527842319
528,6714.767161110467
529,7481.29297039211
530,7865.578972029268
531,7865.578972029268
532,7683.942818478516
533,7968.110327737811
534,8133.064099056854
535,8035.886290298957
536,8543.804797642035
537,5906.331235772182
538,8548.514572334425
539,9705.15067363434
540,9648.479617931553
541,5684.36814447936
542,7076.627207979966
543,6791.160334432968
544,5666.100789184903
545,7580.6185043974965
546,7734.271284601669
547,7865.578972029268
548,6601.704516486364
549,8019.236667970872
550,7146.78724085631
551,10638.303107394528
552,5339.243904947915
553,6915.325697883879
554,7736.452643991664
555,10045.104258852709
556,6844.516639049181
557,7349.382599904802
558,7541.808126965351
559,9051.08855918346
560,7264.12316824698
561,7865.578972029268
562,7872.426808777913
563,7373.300760188985
564,7271.7301703275825
565,7872.426808777913
566,9709.917141258327
567,7865.578972029268
568,8525.817298312133
569,7464.014837309829
570,6636.038432001605
571,7187.806917854324
572,7865.578972029268
573,7290.388748613988
574,7186.152004902778
575,7865.578972029268
576,7865.578972029268
577,7589.2377176331065
578,7564.620831841055
579,6269.216630601458
580,7907.376213133725
581,6915.325697883879
582,8105.648504677509
583,6970.969556123938
584,8895.372903580288
585,17412.42181054687
586,7865.578972029268
587,7872.426808777913
588,7820.476899470186
589,4471.400215758767
590,7872.426808777913
591,4345.986199061073
592,8073.302255041241
593,7865.578972029268
594,7865.578972029268
595,7891.997016635764
596,9710.454134634285
597,8830.062609272456
598,7865.578972029268
599,7816.347261823701
600,7747.8878683983585
601,6867.1109276206325
602,6915.325697883879
603,6714.767161110467
604,4509.255214279907
605,7880.772304607745
606,6803.334593185637
607,8673.629239477232
608,7061.804104566345
609,7851.3690908728495
610,7851.3690908728495
611,7851.3690908728495
612,8047.808609708675
613,7851.3690908728495
614,6697.840995620399
615,7858.216927621494
616,4633.340973261665
617,7851.3690908728495
618,7980.477018091644
619,7141.344659375387
620,6714.767161110467
621,7921.5912007327925
622,5477.148968995071
623,6998.286743294331
624,7760.252379199036
625,7858.216927621494
626,7851.3690908728495
627,7949.8557728923715
628,4421.766304304885
629,8197.7632760025
630,8217.564345130275
631,8168.453093939795
632,6810.401815784343
633,7331.494898043898
634,9399.261728990903
635,9445.301070229285
636,7858.216927621494
637,7851.3690908728495
638,6538.577077084476
639,7851.3690908728495
640,7579.052642724259
641,8535.005861120877
642,6957.689623397047
643,7271.7301703275825
644,5705.860596083829
645,7171.942123746358
646,8427.468618808449
647,9969.403885341759
648,5363.729064288193
649,6915.325697883879
650,8580.00019219656
651,7303.953163074002
652,6869.391244734328
653,8413.401619682474
654,6006.984950508435
655,7645.864175420726
656,6714.767161110467
657,8428.844494752504
658,6877.029770941805
659,7797.385754397261
660,8077.155064984973
661,5039.63301363484
662,8353.230606462359
663,7687.195990553276
664,4335.770753121372
665,8434.133888132883
666,7713.565269821641
667,6688.420437052575
668,7691.4964148911795
669,6382.630314621862
670,7496.7641145844045
671,9284.725739097608
672,7508.868517691944
673,8252.694075918027
674,7508.868517691944
675,5728.215993002239
676,7508.868517691944
677,5984.85758785249
678,7508.868517691944
679,6168.227917651395
680,7096.336173835602
681,7496.7641145844045
682,7508.868517691944
683,7617.890093473217
684,7496.7641145844045
685,7732.052432868391
686,7541.808126965351
687,7271.7301703275825
688,7649.565836238208
689,7566.1783908724565
690,9043.880314014354
691,7624.075525730714
692,8374.433754528067
693,5759.347649780571
694,7935.340159207685
695,7171.942123746358
696,6281.542883551242
697,8060.9307496434185
698,7156.875962150709
699,9333.670660594333
700,10460.528224751257
701,7411.165646108424
702,7147.408373240688
703,7991.5844706708585
704,7624.075525730714
705,7606.46028175412
706,9688.037472514303
707,9026.27703167268
708,7056.618795596858
709,8012.834988159043
710,7606.46028175412
711,7017.58731591847
712,7176.379639368661
713,7202.504888360774
714,7419.851062765695
715,5939.458418065143
716,7564.620831841055
717,7530.607720522355
718,7238.016083240186
719,8060.9307496434185
720,7964.8776143805335
721,5735.925270860902
722,7675.748588228676
723,7271.7301703275825
724,7606.46028175412
725,7530.607720522355
726,8254.94275937008
727,7606.46028175412
728,7627.283468529425
729,5830.131375305098
730,7271.7301703275825
731,7606.46028175412
732,9259.413943666555
733,7606.46028175412
734,5008.210466608439
735,7515.6455414964
736,7627.283468529425
737,7606.46028175412
738,8136.982988697328
739,8060.9307496434185
740,7354.401036857109
741,5450.047106880055
742,5158.583021809391
743,7669.801175943425
744,7606.46028175412
745,7767.329037035425
746,10262.959798927084
747,8172.653048925302
748,7602.778264537615
749,8848.43956158466
750,4656.550290306853
751,5659.436537225683
752,6947.411198836423
753,12592.723904264498
754,7271.7301703275825
755,7606.46028175412
756,6697.840995620399
757,7606.46028175412
758,10985.851776400617
759,6447.903098151632
760,6954.869173153909
761,7276.398575855215
762,4998.953138017743
763,8028.198263612608
764,7602.778264537615
765,7202.504888360774
766,5684.075357860635
767,7683.584268185537
768,4964.845633862711
769,8125.983956526321
770,8086.893969324859
771,5906.331235772182
772,7606.46028175412
773,7606.46028175412
774,5852.4793590236595
775,6115.509821822995
776,7580.6185043974965
777,7383.892613748824
778,6915.325697883879
779,5214.9865043264035
780,14535.724866400436
781,7564.620831841055
782,6714.767161110467
783,8752.101188246565
784,9845.881239943694
785,7627.283468529425
786,7265.657201486781
787,7635.055841629991
788,9973.66769493711
789,14961.886995114788
790,5445.96676777947
791,7463.234906770651
792,5582.463262458819
793,8029.557440172389
794,8179.658582381456
795,8475.698787460418
796,8295.721468388978
797,8836.664290740988
798,6915.933764197517
799,7701.254665223873
800,8179.658582381456
801,7014.880045880048
802,8131.8617384387335
803,6934.047759891451
804,7564.620831841055
805,8478.023826099936
806,7036.83801028265
807,9283.957994477913
808,7008.72954061842
809,4359.796596311396
810,8055.170271298058
811,8026.953954363364
812,8285.513649435612
813,7070.122247809927
814,8055.170271298058
815,7532.204395446414
816,8055.170271298058
817,10061.693271326305
818,6707.6487413910545
819,8566.375885471587
820,8184.582999568826
821,5151.703683141302
822,7290.126933213851
823,7171.985107835163
824,7580.6185043974965
825,8137.909464001493
826,3920.162133831532
827,6191.081749158424
828,8136.982988697328
829,8418.115652517306
830,9190.895672755429
831,6225.048834550776
832,7436.4269930817045
833,9370.088733726741
834,7775.53362431565
835,5707.924468468624
836,8493.288194933713
837,8308.305377296943
838,12146.38839962865
839,5681.664281964784
840,5960.728064838365
841,8086.132442963056
842,8386.74599203504
843,6714.767161110467
844,8501.866011579954
845,7322.081554919577
846,6078.070411424864
847,6489.6021305349395
848,5051.6759019737865
849,5665.526355566295
850,7076.627207979966
851,6995.274630901179
852,6432.855094222476
853,9560.766616521172
854,8308.305377296943
855,21283.643329535567
856,7076.785411666078
857,6156.939659237399
858,7568.773256263196
859,7042.234862689316
860,7231.3920425113
861,7074.723392090312
862,7014.043814528243
863,8593.254968562824
864,6739.413349694646
865,6169.170752416077
866,7917.208584185689
867,7577.99178966487
868,7086.798877397515
869,7670.143677762361
870,8132.287208514116
871,6873.334284679727
872,6739.413349694646
873,7074.723392090312
874,10504.719009467082
875,12323.347696437668
876,10915.864777257106
877,7086.798877397515
878,6172.572051133088
879,7505.175312956988
880,6538.071262350764
881,8125.429342020161
882,8163.648005476167
883,8244.298470552028
884,6564.609398108386
885,5874.433055453589
886,5910.4641366803835
887,5711.3174320620465
888,11692.464793870447
889,7700.028018522805
890,6688.748057941393
891,6736.857589176241
892,8264.23795875184
893,5980.000871962085
894,7356.203584979294
895,6205.956661227283
896,7571.373176273363
897,7477.037804410505
898,6565.422068687259
899,7684.776853761927
900,6899.26533744048
901,5712.992315329827
902,7253.076049447814
903,7580.6185043974965
904,11173.752410090168
905,7939.248538871802
906,9554.96372122861
907,7387.069846438305
908,8422.067362337964
909,7954.402467658955
910,9127.305737322085
911,6098.870795036518
912,6543.094939759621
913,7441.475185754343
914,7622.100046079689
915,7991.673418255514
916,8093.5109574001135
917,7222.857281712124
918,7952.742898531293
919,7965.402212611602
920,7991.673418255514
921,7266.570409107305
922,9427.975273363838
923,5846.374414619046
924,7282.837755401487
925,9172.719641043395
926,6249.643587259502
927,7092.202838376858
928,8207.418458206294
929,7965.383235508331
930,7339.799527553825
931,5958.558645135786
932,7965.383235508331
933,7579.84223525676
934,8192.119585178467
935,5229.817609989871
936,7200.915275446188
937,7441.020772812399
938,7157.202148051008
939,6557.474801177779
940,7926.452715784111
941,6572.2560088019945
942,7512.328003775302
943,7346.97751372842
944,7157.202148051008
945,7170.421814973005
946,7233.577841866715
947,8126.3904893174595
948,6787.0867842234575
949,6736.6366356982935
950,7580.6185043974965
951,6658.513106765543
952,7316.356757915393
953,7608.3813778208905
954,6739.413349694646
955,6774.3156660411705
956,6739.413349694646
957,6408.471594258487
958,6179.903168244887
959,8688.994546801478
960,6784.796022178064
961,7683.971765594092
962,6719.009954288506
963,6865.285828732732
964,7633.603975176476
965,7965.383235508331
966,9498.105291199869
967,8497.7644483496
968,7941.999998867624
969,6867.732992250397
970,7926.858237069604
971,7443.9943530386745
972,8267.00550026773
973,7965.383235508331
974,7633.22007805518
975,7601.516221924909
976,7965.383235508331
977,7167.291710359531
978,7525.5476706972995
979,7452.15923349121
980,7571.373176273363
981,6739.413349694646
982,6922.078042316187
983,6274.809311338729
984,7965.383235508331
985,7997.335547587253
986,7181.522150734888
987,7452.15923349121
988,7177.240516617018
989,7610.407373179473
990,7401.143624354104
991,7401.143624354104
992,7259.4324754262725
993,7522.963022713674
994,7571.373176273363
995,5878.276646765121
996,7934.697517125697
997,7401.143624354104
998,4440.718620479409
999,7958.080753766405
1000,6739.413349694646
1001,8341.277711333609
1002,7778.278393690037
1003,7937.851274232195
1004,8155.130391919392
1005,7115.043235691799
1006,5507.734504701523
1007,11338.25490870129
1008,7127.476860714616
1009,7548.560471397657
1010,7784.086607214066
1011,6983.811443207889
1012,7819.591162641342
1013,5956.3305129048695
1014,7005.01877591357
1015,8097.696946612771
1016,5889.259705135398
1017,4322.625009042617
1018,7257.521541858915
1019,8686.761388656405
1020,8738.009671921553
1021,7809.614420255841
1022,7994.819602155716
1023,7307.699416994553
1024,5913.278681114729
1025,4783.183885579686
1026,6741.6407113334
1027,7829.695678816019
1028,6754.48304178752
1029,7259.4324754262725
1030,7351.412544389733
1031,7642.465406179311
1032,8025.989012403178
1033,7875.408408452494
1034,6908.78034053017
1035,7440.460823477403
1036,8118.192592730849
1037,7810.218087869851
1038,8716.29821686842
1039,7115.043235691799
1040,7303.325129903016
1041,6922.078042316187
1042,7581.19843956033
1043,5913.278681114729
1044,7642.667231851506
1045,7143.731283070843
1046,9972.177494235606
1047,8281.025719340658
1048,7898.791645093199
1049,7619.652701303607
1050,18729.37292388464
1051,12509.505426581552
1052,7410.341226632097
1053,4168.858544067622
1054,7558.0754744873475
1055,11178.465799461
1056,7789.738916526871
1057,11038.494473794497
1058,14033.522534900985
1059,4782.534721315831
1060,6844.190503035568
1061,7706.329897494549
1062,7033.790339354005
1063,10917.653648741047
1064,7855.809050153161
1065,7820.36064513698
1066,4808.693839683926
1067,7986.187801764873
1068,7820.36064513698
1069,7717.116307927505
1070,8474.46244638097
1071,7265.983176043705
1072,7114.541297432406
1073,7624.20249549684
1074,6465.431432199627
1075,7364.027882506465
1076,7970.308216718247
1077,6758.001188937121
1078,7101.360353849301
1079,7964.459280197951
1080,7358.120202060942
1081,6003.263907578569
1082,7281.462120326884
1083,7155.8717016870905
1084,7882.014104046052
1085,6856.630905501201
1086,7542.332478528816
1087,7033.790339354005
1088,5134.03304936942
1089,7580.6185043974965
1090,8246.07720037568
1091,5640.197822129782
1092,6798.734185987492
1093,8682.47555276642
1094,7820.36064513698
1095,9033.691004366321
1096,7363.8301728499355
1097,7700.277144153013
1098,6141.666573009649
1099,6676.822705424236
1100,8957.408057626262
1101,7571.373176273363
1102,7215.219135661817
1103,14967.725494068605
1104,7416.041630557893
1105,7364.872481521293
1106,6998.2412879145795
1107,5477.756999553124
1108,6773.199882303821
1109,6520.259734350311
1110,7808.610207973487
1111,8026.143156363242
1112,5708.706350394732
1113,18246.058616706316
1114,14980.544698910238
1115,7056.98440166928
1116,8115.27941863344
1117,5316.686376981471
1118,7931.757473574006
1119,8556.807024370468
1120,8883.61127009896
1121,8123.332514193827
1122,8610.246331527947
1123,5428.751734806455
1124,7931.757473574006
1125,7548.560471397657
1126,8184.605753330586
1127,7479.186828996047
1128,7440.075861495369
1129,7067.764872268702
1130,5709.671011615243
1131,8259.273458087433
1132,8367.440487618776
1133,6885.967635654463
1134,8019.295319614598
1135,7866.772864281633
1136,10396.917000759031
1137,6521.5918013755545
1138,6574.622391159085
1139,7961.15854707087
1140,9845.994855707306
1141,7186.152004902778
1142,8065.410971374994
1143,8157.296065918665
1144,9869.361634830157
1145,7255.669809884181
1146,8729.140270878728
1147,7664.761365254006
1148,7805.776581366198
1149,15014.585245152613
1150,18517.062455038544
1151,7996.135768145389
1152,8424.545848420848
1153,10051.502278443673
1154,8622.015170988574
1155,8437.404108201008
1156,6507.55711618021
1157,8219.095723999302
1158,8141.155157870838
1159,8168.31905981707
1160,7186.152004902778
1161,6817.574176432079
1162,5889.358919214537
1163,6136.01561771569
1164,8367.440487618776
1165,5316.686376981471
1166,6721.714606453013
1167,7193.939456515691
1168,6931.323370440317
1169,7017.13482116085
1170,6199.877057062605
1171,7882.33742954212
1172,8126.584291638087
1173,7278.482514759888
1174,7915.136497032732
1175,6311.583324576918
1176,7684.589317625651
1177,8367.440487618776
1178,8133.807403337129
1179,6721.714606453013
1180,5010.510351316747
1181,7548.560471397657
1182,7448.084905889414
1183,7925.131240524439
1184,7631.606850948849
1185,6922.51669386326
1186,8814.57105064132
1187,6620.5683505288935
1188,5667.218843135134
1189,7879.219447396426
1190,7903.732842329468
1191,9445.709199069503
1192,7879.219447396426
1193,9962.762045372283
1194,8060.555109733939
1195,6664.599936537252
1196,7255.467730872766
1197,6298.177055827104
1198,8073.298760307426
1199,6160.475610554889
1200,9089.026642664785
1201,7872.426808777913
1202,13132.598271400384
1203,9315.672296906467
1204,6823.379342772664
1205,5881.346758599565
1206,7865.578972029268
1207,7872.426808777913
1208,7887.698687829178
1209,5564.3002574515995
1210,7865.578972029268
1211,10614.144213646401
1212,5960.815446153703
1213,7865.578972029268
1214,7865.578972029268
1215,7865.578972029268
1216,7872.426808777913
1217,7872.426808777913
1218,13380.52261143102
1219,6919.156107843704
1220,7872.426808777913
1221,5618.640215022339
1222,7078.882327769493
1223,6731.682965167223
1224,5934.125634330653
1225,7872.426808777913
1226,7255.669809884181
1227,5521.83732441396
1228,7972.7285047833775
1229,6711.6399125128155
1230,8085.534805940976
1231,7255.669809884181
1232,7972.7285047833775
1233,6737.072392439279
1234,7942.702958460684
1235,8049.100917088701
1236,8030.225605413346
1237,5733.9301723146355
1238,5355.445615628132
1239,8105.557110502103
1240,11974.731327870413
1241,8347.077688535921
1242,5780.4936024029785
1243,8528.887233088819
1244,8023.582506221968
1245,7954.3544386032845
1246,7949.5507952093285
1247,7865.578972029268
1248,7395.759656287891
1249,5316.686376981471
1250,7185.241781067622
1251,7287.727842884021
1252,6765.4987991536655
1253,7865.578972029268
1254,7571.373176273363
1255,6652.628453564592
1256,4571.225560345666
1257,5729.800526165321
1258,7571.373176273363
1259,7968.182267834105
1260,7872.426808777913
1261,8088.762887205713
1262,7872.426808777913
1263,7865.578972029268
1264,7865.578972029268
1265,8358.66089727321
1266,7865.578972029268
1267,7784.965302842479
1268,7865.578972029268
1269,7643.9236955576525
1270,5906.331235772182
1271,8239.927839213236
1272,8840.00103631487
1273,7008.240616557043
1274,8185.952554978159
1275,6843.243502695597
1276,8335.262453308049
1277,11301.8436836946
1278,6934.652311497551
1279,7872.426808777913
1280,7384.9834064172255
1281,8363.411397567956
1282,7591.312065678074
1283,7974.958164486456
1284,6922.078042316187
1285,8374.020258479248
1286,5704.279493275104
1287,5595.15962557061
1288,7872.426808777913
1289,7865.578972029268
1290,8466.787266367168
1291,7447.835620802666
1292,5368.038953728105
1293,8044.7150432907
1294,5521.83732441396
1295,7156.875962150709
1296,5477.148968995071
1297,7129.378640411645
1298,7773.618901333854
1299,8016.734669473324
1300,5703.959118641852
1301,7865.578972029268
1302,6714.767161110467
1303,5945.783193106699
1304,7186.152004902778
1305,7872.426808777913
1306,10381.924696587685
1307,7964.065654048791
1308,7727.060804798588
1309,6636.038432001605
1310,7923.523749787893
1311,14522.104428665585
1312,7247.450384824603
1313,7872.426808777913
1314,5733.35491443578
1315,5723.224481788601
1316,7255.669809884181
1317,7384.9834064172255
1318,7872.426808777913
1319,5578.507367351592
1320,6344.349694218607
1321,8046.034088546577
1322,7571.373176273363
1323,6905.962101322307
1324,7016.145162425938
1325,7186.152004902778
1326,8016.734669473324
1327,8098.024237510556
1328,5967.515606459226
1329,7643.6581737475235
1330,8442.799695620479
1331,7747.987614746499
1332,7865.578972029268
1333,7344.176415535739
1334,8043.079548684199
1335,6978.764974331842
1336,7865.578972029268
1337,7571.373176273363
1338,7872.426808777913
1339,7156.875962150709
1340,7872.426808777913
1341,7384.9834064172255
1342,8042.549216546859
1343,7255.669809884181
1344,7872.426808777913
1345,7451.790632252065
1346,6714.767161110467
1347,7928.919866218572
1348,7865.578972029268
1349,7865.578972029268
1350,7865.578972029268
1351,6588.074822000617
1352,6697.840995620399
