Id,Sales
277,5863.9624
278,10287.875
279,7521.1772
280,10062.589
281,5127.6387
282,5837.358
283,6424.31
284,10540.565
285,7171.2744
286,8326.592
287,7572.5737
288,9179.958
289,5075.517
290,8594.778
291,6784.937
292,4970.681
293,14989.57
294,18990.086
295,7947.131
296,8713.896
297,10398.843
298,10535.293
299,10602.672
300,6353.7876
301,7932.538
302,6644.006
303,8779.542
304,4515.792
305,6005.0933
306,5906.5864
307,5916.094
308,7982.402
309,5290.0015
310,5239.246
311,6401.7266
312,4716.9478
313,5001.327
314,5939.2554
315,6999.666
316,9431.6045
317,8519.13
318,7761.598
319,6612.891
320,6783.9844
321,11752.675
322,8469.9375
323,5858.1626
324,4518.226
325,8902.571
326,5183.84
327,7058.352
328,3639.7927
329,5510.8433
330,8453.643
331,6503.51
332,5652.172
333,8812.422
334,9939.825
335,12101.455
336,6155.126
337,9933.251
338,3750.9521
339,5744.794
340,6697.5107
341,4673.7686
342,8012.092
343,5700.073
344,5710.9453
345,8842.658
346,12626.027
347,9814.005
348,6141.5317
349,5888.1187
350,7295.9375
351,7644.334
352,7080.6675
353,4947.7983
354,7594.3037
355,10848.198
356,4956.436
357,7055.7695
358,8216.277
359,8636.842
360,13685.85
361,6678.817
362,13654.847
363,7285.467
364,5841.398
365,4510.294
366,6710.9272
367,6878.334
368,5648.91
369,7837.522
370,5129.5977
371,4907.8857
372,7482.441
373,3977.2834
374,7966.334
375,7063.775
376,8100.947
377,8719.478
378,6122.3286
379,9478.054
380,6674.5356
381,5388.5825
382,5327.8438
383,6150.148
384,11745.058
385,7082.816
386,5415.6553
387,8145.741
388,9019.542
389,7296.645
390,7058.1875
391,8741.107
392,6047.4873
393,5475.9424
394,6321.7256
395,8972.085
396,6798.148
397,6965.3354
398,5925.082
399,5606.594
400,4065.7778
401,5914.349
402,8378.58
403,8932.052
404,10783.619
405,11849.045
406,8359.985
407,4316.85
408,5585.751
409,11250.207
410,10008.678
411,8146.8438
412,9075.419
413,8933.475
414,5964.965
415,4330.709
416,10962.358
417,5857.4663
418,7121.508
419,6945.445
420,3715.3982
421,12092.491
422,6000.9077
423,5875.1045
424,5438.801
425,6220.816
426,6958.3843
427,9085.325
428,6722.5034
429,4793.6045
430,5672.6436
431,4547.3003
432,4024.4805
433,7722.0435
434,19059.434
435,5767.81
436,5719.6
437,7202.2847
438,5369.31
439,5957.1997
440,5007.9204
441,5026.143
442,7401.348
443,7857.0913
444,4326.6187
445,9081.561
446,6158.866
447,5275.0864
448,8528.283
449,8622.45
450,10450.777
451,6612.048
452,7944.563
453,5104.266
454,6426.985
455,14815.468
456,9528.086
457,6891.817
458,5643.7466
459,5115.4355
460,6186.6553
461,5457.6587
462,11269.706
463,5468.8823
464,6128.5967
465,7600.2163
466,5251.031
467,6886.0024
468,7828.3193
469,8623.155
470,7787.3325
471,4601.3003
472,5884.528
473,7403.092
474,10480.857
475,9251.303
476,7428.647
477,4972.6475
478,7463.998
479,6545.947
480,5598.5254
481,7743.705
482,7588.662
483,7050.5366
484,6585.1494
485,6838.013
486,8135.025
487,5869.63
488,7226.261
489,7042.314
490,6512.0547
491,8980.007
492,6396.4414
493,5663.7944
494,12002.536
495,6864.6367
496,4008.8438
497,8651.564
498,9003.6455
499,11590.022
500,5588.703
501,6345.41
502,6297.8433
503,7944.8096
504,6580.3657
505,8501.321
506,3754.827
507,6690.795
508,7089.1113
509,6616.261
510,5185.078
511,7608.3604
512,9275.554
513,4946.1787
514,9517.092
515,7514.1104
516,9558.218
517,4680.176
518,6959.314
519,6176.242
520,7755.4053
521,8852.436
522,5441.2275
523,7928.2876
524,8560.394
525,7964.1294
526,5118.3286
527,4009.241
528,7697.493
529,7607.863
530,8606.3955
531,8109.7163
532,6395.497
533,9086.652
534,7506.2905
535,7714.7524
536,8163.4443
537,6518.213
538,8474.673
539,11182.061
540,8778.228
541,4879.6016
542,6435.2393
543,5066.177
544,3950.9407
545,8767.618
546,5743.3154
547,8822.441
548,5194.014
549,8035.228
550,6906.44
551,10975.522
552,4709.105
553,5969.8423
554,6500.389
555,8825.94
556,5718.1157
557,7817.718
558,8129.8193
559,10058.939
560,7291.485
561,7469.2188
562,6458.62
563,5850.7905
564,5753.5815
565,10653.197
566,10189.935
567,5798.4814
568,15399.398
569,7202.709
570,6177.4575
571,6639.675
572,8549.387
573,9333.421
574,7623.6763
575,7787.4526
576,8150.0176
577,7332.826
578,6758.2153
579,6190.2207
580,5990.0757
581,5506.261
582,4721.6846
583,5856.0513
584,9643.5205
585,16700.584
586,6812.4644
587,5756.259
588,7788.903
589,4198.687
590,6431.6235
591,4279.942
592,9369.137
593,6672.947
594,6916.45
595,13577.275
596,10812.099
597,7564.0625
598,7152.3066
599,4357.924
600,6479.7524
601,5913.774
602,8957.316
603,5264.9956
604,4246.504
605,6561.973
606,5810.785
607,8301.819
608,6915.2764
609,3792.7773
610,7578.109
611,7979.3564
612,8669.502
613,5303.867
614,5096.7363
615,8176.4487
616,4255.5435
617,9716.303
618,5958.937
619,5223.6396
620,7444.2305
621,6674.0967
622,4979.499
623,6739.0864
624,7544.3384
625,9591.128
626,10221.824
627,6386.321
628,4320.41
629,6396.007
630,8938.295
631,5986.1216
632,6813.912
633,6568.218
634,11857.927
635,8270.775
636,6511.405
637,7524.3228
638,4772.18
639,9327.539
640,6558.541
641,14332.249
642,6914.9893
643,5995.0757
644,5466.4727
645,3957.7446
646,8120.2075
647,17864.96
648,4857.0493
649,5091.626
650,10221.518
651,7210.761
652,7032.5273
653,8436.259
654,6614.088
655,5333.258
656,5395.4546
657,9693.745
658,6486.0923
659,7795.002
660,7323.176
661,4743.387
662,7225.935
663,6276.3223
664,3730.5662
665,9114.896
666,8591.418
667,4818.9507
668,7909.491
669,7604.7925
670,4814.1616
671,9869.48
672,6503.9443
673,9490.979
674,5022.949
675,5664.553
676,6526.712
677,4818.4824
678,7948.062
679,4685.649
680,6801.6714
681,5437.559
682,6055.1636
683,5883.376
684,7244.7676
685,7795.841
686,8093.081
687,6329.42
688,7925.4087
689,6985.0083
690,8996.672
691,9393.649
692,7252.805
693,3645.845
694,6007.8013
695,7853.33
696,4805.4707
697,11724.627
698,6505.0103
699,9260.046
700,12063.238
701,6633.1743
702,5169.9536
703,11411.067
704,10376.107
705,6163.45
706,9801.66
707,10618.036
708,5911.1763
709,5923.214
710,7406.459
711,6382.1997
712,6119.779
713,7441.7886
714,5662.78
715,6662.5054
716,7731.891
717,7112.7217
718,8394.752
719,6259.368
720,7234.2856
721,4112.7285
722,8385.131
723,7358.715
724,6507.347
725,7418.469
726,7829.367
727,9815.819
728,6362.21
729,5425.2695
730,6727.935
731,7450.9746
732,7954.874
733,5284.2393
734,4703.601
735,8515.994
736,6788.2847
737,6406.3145
738,8337.231
739,6957.112
740,7132.1235
741,5160.4453
742,4637.164
743,7440.365
744,7096.9834
745,7314.6987
746,10437.7705
747,8968.831
748,5298.6978
749,10041.037
750,3940.1448
751,4019.6929
752,7136.6533
753,11958.594
754,8738.118
755,7689.3354
756,5641.159
757,7717.012
758,10926.298
759,6602.3525
760,8670.258
761,6971.676
762,4874.572
763,5898.0303
764,6106.8804
765,6499.0303
766,5281.688
767,5972.551
768,4498.473
769,7672.6377
770,8171.889
771,5647.4746
772,6746.5938
773,7544.605
774,5905.774
775,5080.3853
776,9291.014
777,8447.041
778,6225.1455
779,4427.8115
780,13545.346
781,6792.183
782,5941.789
783,9682.909
784,8851.793
785,7730.0806
786,6515.5825
787,7992.591
788,10191.229
789,13993.272
790,5294.977
791,5402.5786
792,5371.6753
793,7596.4165
794,6357.785
795,8256.945
796,9493.706
797,6255.3926
798,4834.9067
799,7110.1177
800,8312.576
801,5487.7085
802,7410.792
803,4691.9883
804,8186.5596
805,8360.934
806,7746.9316
807,9666.597
808,6544.412
809,3925.0347
810,7047.747
811,7828.27
812,8992.899
813,7843.284
814,7837.802
815,7466.1157
816,5102.1616
817,9869.62
818,4700.447
819,10891.411
820,6259.5576
821,4597.5503
822,7250.625
823,6545.9062
824,7495.804
825,7585.5137
826,3936.3567
827,5096.9854
828,7458.851
829,9950.066
830,10011.552
831,5250.4424
832,6871.21
833,9116.867
834,6765.6177
835,5871.7
836,10338.802
837,8737.11
838,11443.384
839,4286.7837
840,5669.793
841,10211.299
842,8227.533
843,6158.0645
844,10602.93
845,7066.091
846,5368.1763
847,5935.0527
848,4777.352
849,5430.3765
850,6757.3984
851,5316.1973
852,5853.5933
853,11330.365
854,7477.967
855,20710.21
856,6704.129
857,5156.9087
858,8356.762
859,8981.552
860,6464.6255
861,6849.2495
862,5891.917
863,9291.424
864,8707.905
865,5974.1377
866,6291.348
867,7229.8438
868,8460.239
869,7185.7856
870,8410.59
871,6201.905
872,4959.221
873,6209.687
874,10463.539
875,12032.462
876,10776.246
877,7768.9775
878,5705.7793
879,6421.761
880,5104.855
881,8903.569
882,10598.179
883,9480.012
884,6554.6875
885,5838.1353
886,5050.4517
887,5509.7666
888,11712.404
889,7742.873
890,5776.761
891,5992.154
892,8367.44
893,4430.1353
894,7697.9565
895,4982.81
896,6649.682
897,7997.909
898,5810.9766
899,7499.773
900,6578.74
901,5269.0493
902,7316.0454
903,7407.412
904,10906.851
905,6380.1797
906,9008.789
907,7671.367
908,10028.945
909,7121.4487
910,10252.641
911,5417.0513
912,5312.6973
913,7087.185
914,5922.1636
915,9108.563
916,8152.5034
917,6270.489
918,7567.741
919,6886.361
920,10380.644
921,4557.509
922,14862.099
923,5493.1284
924,6536.423
925,9118.186
926,6205.148
927,6780.404
928,6908.8325
929,7933.497
930,5326.8604
931,5524.909
932,7707.8257
933,8018.4507
934,8090.078
935,4912.762
936,7407.5073
937,10138.606
938,6795.2783
939,4883.7856
940,7297.9014
941,6234.6025
942,7357.0547
943,7174.437
944,4585.1445
945,8034.659
946,6769.4624
947,7910.5293
948,6684.3687
949,4962.0894
950,6974.112
951,5903.365
952,7973.0405
953,9384.712
954,5693.8667
955,5674.5015
956,6509.471
957,6387.5625
958,6324.08
959,8701.232
960,7212.7104
961,8162.4663
962,6122.4805
963,5226.1875
964,7064.249
965,8277.354
966,9775.9795
967,8438.641
968,8508.275
969,6578.8184
970,9005.561
971,7140.778
972,9081.806
973,9100.078
974,7247.941
975,10794.776
976,8311.899
977,8508.709
978,6214.419
979,7641.017
980,8336.97
981,7030.784
982,4705.7847
983,6228.12
984,8720.17
985,7767.129
986,5596.7466
987,9305.588
988,7294.7603
989,6088.437
990,6241.27
991,6178.899
992,7971.171
993,7836.112
994,7548.4844
995,5681.8076
996,5424.078
997,7251.192
998,4184.6943
999,6560.9966
1000,5668.132
1001,9807.257
1002,7647.0894
1003,6880.003
1004,8398.898
1005,7001.2075
1006,5192.3955
1007,11664.564
1008,8193.087
1009,8467.676
1010,8253.666
1011,5321.9023
1012,6542.4673
1013,5744.8823
1014,7616.8774
1015,12395.58
1016,6133.289
1017,3657.4717
1018,5807.4263
1019,8982.92
1020,9637.623
1021,7255.067
1022,7936.7646
1023,5213.0903
1024,5936.4136
1025,3654.936
1026,5483.0225
1027,6288.0195
1028,6906.201
1029,8061.9385
1030,6945.9604
1031,8155.8096
1032,9374.423
1033,7776.938
1034,5429.2275
1035,10069.905
1036,12438.135
1037,7010.0386
1038,8589.23
1039,5568.445
1040,7007.07
1041,5213.9775
1042,8039.687
1043,5971.9634
1044,9098.133
1045,7892.6113
1046,9436.499
1047,8731.482
1048,5623.7915
1049,9108.768
1050,19664.684
1051,11876.285
1052,6744.311
1053,3343.5398
1054,6685.431
1055,10732.3
1056,5913.023
1057,11805.133
1058,19725.35
1059,3651.126
1060,5754.784
1061,8857.833
1062,6112.302
1063,10763.288
1064,7458.956
1065,7790.9023
1066,3928.4456
1067,8132.1562
1068,7356.783
1069,7768.481
1070,8632.893
1071,6421.34
1072,6482.2783
1073,7433.273
1074,6157.279
1075,5927.095
1076,8166.493
1077,6240.9824
1078,6841.766
1079,8010.5024
1080,6641.699
1081,5937.874
1082,7847.587
1083,7502.0273
1084,8361.112
1085,5794.0645
1086,7391.999
1087,6114.743
1088,4671.8486
1089,7141.576
1090,7930.152
1091,5391.5874
1092,4872.34
1093,10463.822
1094,7874.1543
1095,9541.934
1096,7487.0127
1097,6600.6973
1098,5935.248
1099,4588.7466
1100,10184.309
1101,5597.0317
1102,8183.598
1103,15350.654
1104,7630.891
1105,7389.849
1106,5083.715
1107,5385.349
1108,7872.716
1109,4805.654
1110,7124.5405
1111,10141.922
1112,5972.2725
1113,17404.828
1114,15785.198
1115,5250.2153
1116,8328.994
1117,5511.4546
1118,7433.626
1119,6321.204
1120,11398.472
1121,7877.0933
1122,9393.721
1123,5289.6934
1124,7574.703
1125,4951.2646
1126,8785.359
1127,7246.716
1128,6653.887
1129,6629.2793
1130,5602.592
1131,8635.706
1132,10116.898
1133,5947.992
1134,10628.182
1135,7285.2925
1136,10071.77
1137,5025.032
1138,5998.6133
1139,6331.3345
1140,11115.063
1141,6981.443
1142,8009.997
1143,7808.873
1144,9274.01
1145,5212.7197
1146,8645.62
1147,6852.786
1148,4771.0835
1149,16686.691
1150,17960.344
1151,8139.4233
1152,9057.918
1153,10649.602
1154,10521.8955
1155,11148.105
1156,6378.9307
1157,8136.66
1158,6600.17
1159,8815.276
1160,4542.465
1161,6283.3496
1162,6123.093
1163,5964.5547
1164,8174.259
1165,5506.0625
1166,5355.812
1167,6370.921
1168,4730.9434
1169,5155.492
1170,5969.796
1171,7907.4355
1172,9352.375
1173,8693.591
1174,7761.7827
1175,6374.3486
1176,6785.5713
1177,11869.472
1178,8726.982
1179,6020.119
1180,4704.631
1181,8919.152
1182,5141.6553
1183,7129.7783
1184,3941.3413
1185,5984.7793
1186,8722.866
1187,6447.59
1188,5653.2974
1189,8684.205
1190,9864.581
1191,12338.41
1192,6101.2383
1193,9562.122
1194,4047.2563
1195,5903.913
1196,6729.2983
1197,4800.5913
1198,8272.543
1199,5875.7725
1200,5797.3984
1201,8877.381
1202,12983.713
1203,9075.651
1204,6117.733
1205,5885.949
1206,8167.9717
1207,7652.2466
1208,7084.2886
1209,4927.843
1210,7620.684
1211,10688.707
1212,5344.903
1213,7347.4834
1214,8410.692
1215,8912.435
1216,13617.145
1217,6554.3896
1218,14260.401
1219,7343.063
1220,5693.3257
1221,4254.747
1222,6911.425
1223,6792.3936
1224,5557.0234
1225,7555.236
1226,5137.1313
1227,4808.8022
1228,7486.3916
1229,3998.9277
1230,8233.734
1231,7132.676
1232,8319.685
1233,8823.109
1234,5865.4927
1235,9556.873
1236,6848.5337
1237,5550.8047
1238,5301.734
1239,6438.163
1240,11818.282
1241,7147.8843
1242,5432.896
1243,8911.665
1244,8904.348
1245,7346.644
1246,7098.636
1247,9067.67
1248,6080.855
1249,5385.633
1250,6519.14
1251,8986.771
1252,6621.174
1253,6831.822
1254,6065.7334
1255,5585.426
1256,4189.2314
1257,5493.2935
1258,8229.009
1259,8759.495
1260,11034.01
1261,11918.255
1262,8143.002
1263,4133.19
1264,5508.3228
1265,11556.802
1266,10107.084
1267,8339.605
1268,9250.335
1269,8994.289
1270,6101.4624
1271,4420.8027
1272,11450.245
1273,6099.0513
1274,7278.8184
1275,7038.431
1276,3831.207
1277,12319.038
1278,5897.9155
1279,5874.306
1280,5335.019
1281,6270.259
1282,6905.2217
1283,9668.419
1284,6457.5073
1285,4878.2705
1286,5659.244
1287,5267.113
1288,3926.4338
1289,7639.4214
1290,19148.992
1291,5800.1836
1292,5708.8955
1293,7690.3813
1294,5318.962
1295,6152.931
1296,4855.393
1297,5512.9717
1298,7325.737
1299,7641.327
1300,4595.737
1301,9159.02
1302,6350.319
1303,5303.6694
1304,8496.481
1305,9094.105
1306,10371.9795
1307,6785.704
1308,7943.9775
1309,5138.177
1310,6499.7534
1311,16423.209
1312,9362.812
1313,6784.2163
1314,5525.6772
1315,5010.652
1316,6182.266
1317,5392.698
1318,9548.58
1319,5487.6616
1320,6160.169
1321,7484.4336
1322,5210.3887
1323,6875.5425
1324,7851.62
1325,8550.911
1326,7662.279
1327,4763.127
1328,6080.1387
1329,7295.4023
1330,10840.484
1331,9244.532
1332,7467.465
1333,5277.94
1334,7476.19
1335,6754.795
1336,5364.473
1337,7707.6025
1338,7638.165
1339,7162.475
1340,6622.6655
1341,6860.1455
1342,8139.2373
1343,5883.4497
1344,7246.7236
1345,7033.9478
1346,6720.073
1347,8625.504
1348,6364.8022
1349,5978.745
1350,12066.708
1351,6695.972
1352,4240.732
1353,8756.08
1354,9156.425
1355,11650.572
1356,5747.2036
1357,6406.259
1358,6518.8857
1359,8212.418
1360,6507.6685
1361,8580.355
1362,3937.8499
1363,6904.419
1364,7182.462
1365,6695.162
1366,5324.313
1367,7683.6597
1368,9810.866
1369,5174.3667
1370,9641.872
1371,7570.619
1372,9674.93
1373,4487.646
1374,7232.3477
1375,6210.657
1376,7660.6
1377,9259.41
1378,5151.7627
1379,7869.151
1380,8585.226
1381,8001.196
1382,5343.679
1383,4073.949
1384,7786.312
1385,7787.5835
1386,8823.123
1387,8048.44
1388,6522.349
1389,8864.742
1390,7629.716
1391,7918.3335
1392,8358.575
1393,6459.4077
1394,8645.582
1395,11462.979
1396,8960.956
1397,4956.565
1398,6490.735
1399,5192.444
1400,3956.4373
1401,8976.796
1402,5819.1177
1403,9032.861
1404,5184.0693
1405,8056.0664
1406,7056.143
1407,12060.831
1408,4699.581
1409,6027.0244
1410,6724.4766
1411,8784.381
1412,5645.9478
1413,7910.7046
1414,8166.1445
1415,10397.812
1416,7265.0723
1417,7399.7417
1418,5982.5195
1419,5977.2764
1420,5596.7656
1421,10879.328
1422,10478.125
1423,5720.905
1424,15465.975
1425,7202.6885
1426,6200.4136
1427,6741.432
1428,8529.777
1429,9699.501
1430,7676.173
1431,7792.433
1432,8331.622
1433,7669.5303
1434,6649.2573
1435,6180.905
1436,6102.888
1437,5492.241
1438,4859.576
1439,6023.1274
1440,9766.056
1441,17140.969
1442,6924.0186
1443,5877.5815
1444,8291.477
1445,4176.3867
1446,6489.7686
1447,4262.448
1448,9161.823
1449,6757.7583
1450,6921.4307
1451,13656.157
1452,10955.24
1453,7515.717
1454,7109.0015
1455,4255.545
1456,6611.5605
1457,6010.205
1458,8833.2295
1459,5364.6978
1460,4194.2783
1461,6847.009
1462,5699.687
1463,8517.734
1464,6904.82
1465,3796.7156
1466,7440.4014
1467,8118.9546
1468,8859.896
1469,5412.7754
1470,5535.7837
1471,8211.568
1472,4406.6436
1473,10081.293
1474,5928.2944
1475,5003.1797
1476,7375.7495
1477,6833.7656
1478,5018.363
1479,6690.9795
1480,7975.849
1481,9816.671
1482,10646.856
1483,6409.2393
1484,4423.0386
1485,6405.2476
1486,9082.008
1487,6024.133
1488,7083.0674
1489,6632.639
1490,12396.128
1491,8546.034
1492,6280.5176
1493,7681.3657
1494,4981.5615
1495,9449.591
1496,6570.0464
1497,14868.708
1498,6967.034
1499,6146.2217
1500,5666.5806
1501,3656.5647
1502,8454.166
1503,18023.123
1504,5102.8027
1505,5146.3145
1506,9991.761
1507,7410.0503
1508,7155.493
1509,8485.413
1510,6744.1216
1511,5451.502
1512,5318.9746
1513,9830.558
1514,6565.614
1515,7850.389
1516,7528.5537
1517,5084.2363
1518,7343.5757
1519,6221.6606
1520,3802.5845
1521,9205.631
1522,8401.637
1523,5024.699
1524,7826.0083
1525,7236.028
1526,4793.8647
1527,9786.407
1528,6256.645
1529,9200.836
1530,4838.4443
1531,5686.343
1532,7420.974
1533,4779.9097
1534,8049.782
1535,5170.236
1536,6905.325
1537,5382.34
1538,6192.098
1539,6127.296
1540,7244.499
1541,7584.648
1542,8028.3896
1543,6132.168
1544,8063.7495
1545,7327.962
1546,10018.671
1547,9580.047
1548,7239.129
1549,3592.9072
1550,6285.051
1551,7927.1045
1552,5122.4453
1553,11764.441
1554,6485.0757
1555,9279.027
1556,12040.64
1557,6446.4355
1558,5160.1504
1559,11887.208
1560,10515.806
1561,6149.6597
1562,10074.465
1563,10274.584
1564,5971.608
1565,6052.66
1566,7522.674
1567,6677.1436
1568,6199.0527
1569,7478.7065
1570,5655.294
1571,6695.171
1572,7785.821
1573,7294.113
1574,8645.239
1575,6246.516
1576,7377.4736
1577,4007.0435
1578,8403.748
1579,7457.2817
1580,6080.7583
1581,7730.1704
1582,7938.178
1583,9919.35
1584,6458.8975
1585,5602.651
1586,6706.6733
1587,7438.5156
1588,8144.605
1589,5341.115
1590,4729.301
1591,9167.118
1592,6836.265
1593,6463.12
1594,8272.811
1595,6983.3867
1596,8231.057
1597,5181.736
1598,4624.537
1599,7430.363
1600,7080.048
1601,7432.5103
1602,10573.861
1603,9595.432
1604,5369.019
1605,9207.937
1606,4094.013
1607,3983.371
1608,7253.771
1609,12490.614
1610,8144.2593
1611,7942.097
1612,5797.355
1613,7933.9897
1614,11210.638
1615,6841.4985
1616,8568.687
1617,7379.473
1618,4870.5723
1619,6154.0635
1620,6059.4355
1621,6680.4634
1622,5359.7607
1623,5847.7734
1624,4697.508
1625,7909.315
1626,8326.578
1627,5778.606
1628,6798.0186
1629,7450.136
1630,6028.577
1631,5312.339
1632,9381.113
1633,8637.793
1634,6065.15
1635,4587.329
1636,13661.269
1637,6609.208
1638,6110.953
1639,9825.826
1640,9699.57
1641,7841.1235
1642,6539.299
1643,8091.8643
1644,10491.281
1645,14730.087
1646,5393.8193
1647,5593.97
1648,5147.5723
1649,7557.1826
1650,6069.111
1651,9006.799
1652,9437.269
1653,6371.2705
1654,4724.681
1655,7122.587
1656,7818.6562
1657,5843.701
1658,7476.263
1659,4713.1313
1660,8029.4746
1661,8728.364
1662,7776.088
1663,10624.961
1664,6703.833
1665,3958.2102
1666,6777.964
1667,8061.917
1668,9095.683
1669,7986.1167
1670,7555.832
1671,7320.5264
1672,5001.7715
1673,10013.731
1674,4817.5127
1675,11229.464
1676,6201.4663
1677,4632.0864
1678,7549.875
1679,6640.959
1680,7947.1885
1681,7792.9785
1682,3920.4531
1683,5064.1187
1684,7932.1206
1685,10078.455
1686,10812.459
1687,5460.333
1688,6558.3516
1689,9317.245
1690,6681.543
1691,5811.986
1692,10446.448
1693,8783.068
1694,12012.137
1695,4470.8696
1696,5749.0864
1697,10137.611
1698,8076.4443
1699,6355.522
1700,10568.732
1701,7490.863
1702,5468.66
1703,5648.11
1704,4862.832
1705,5454.7085
1706,7094.3535
1707,5729.653
1708,5883.144
1709,11691.697
1710,7068.3457
1711,20784.887
1712,6692.361
1713,5509.0664
1714,9183.149
1715,10933.273
1716,7255.2876
1717,7434.611
1718,6489.128
1719,9395.989
1720,9392.743
1721,6525.369
1722,6879.3643
1723,7725.547
1724,9259.624
1725,7856.152
1726,9055.587
1727,6921.0312
1728,5407.6626
1729,6776.7603
1730,10848.964
1731,13512.219
1732,12249.904
1733,8582.518
1734,7303.181
1735,6517.036
1736,5595.095
1737,9503.516
1738,11376.033
1739,9908.14
1740,7337.557
1741,6422.9204
1742,5944.539
1743,5726.5757
1744,11992.893
1745,8381.05
1746,5797.323
1747,6448.5127
1748,8778.837
1749,4871.4766
1750,7925.8833
1751,5076.9087
1752,6672.1323
1753,8431.605
1754,6283.1514
1755,7953.842
1756,7178.082
1757,5209.0825
1758,7965.671
1759,7633.529
1760,11008.592
1761,6724.4536
1762,9922.926
1763,7574.1245
1764,10949.243
1765,7790.905
1766,11182.111
1767,6033.847
1768,6164.098
1769,7861.0405
1770,6210.435
1771,9804.779
1772,8538.088
1773,7067.929
1774,8166.833
1775,7162.614
1776,11170.783
1777,4910.8936
1778,15197.963
1779,5931.683
1780,7039.9326
1781,9903.068
1782,6847.7812
1783,7328.021
1784,7742.992
1785,8543.052
1786,5670.665
1787,5833.161
1788,8146.9824
1789,8532.316
